"","s01_rs3_A","s01_rs3_C","s01_rs3_T","s01_rs3_G","s01_rs3_N","s02_rs3_A","s02_rs3_C","s02_rs3_T","s02_rs3_G","s02_rs3_N","s03_rs5_A","s03_rs5_C","s03_rs5_T","s03_rs5_G","s03_rs5_N","s04_rl3_A","s04_rl3_C","s04_rl3_T","s04_rl3_G","s04_rl3_N","s05_rl3_A","s05_rl3_C","s05_rl3_T","s05_rl3_G","s05_rl3_N","s06_rl5_A","s06_rl5_C","s06_rl5_T","s06_rl5_G","s06_rl5_N","s07_dl3_A","s07_dl3_C","s07_dl3_T","s07_dl3_G","s07_dl3_N","s08_dl3_A","s08_dl3_C","s08_dl3_T","s08_dl3_G","s08_dl3_N","s09_dl5_A","s09_dl5_C","s09_dl5_T","s09_dl5_G","s09_dl5_N"
NA,0.291208791208791,0.263736263736264,0.120879120879121,0.324175824175824,0,0.350961538461538,0.192307692307692,0.125,0.331730769230769,0,0.293040293040293,0.282051282051282,0.201465201465201,0.223443223443223,0,0.0122249388753056,0.0244498777506112,0.0220048899755501,0.039119804400978,0.902200488997555,0.0170731707317073,0.0268292682926829,0.0317073170731707,0.0317073170731707,0.892682926829268,0.00845665961945032,0.00211416490486258,0.0232558139534884,0.0274841437632135,0.938689217758985,0.0131578947368421,0.0289473684210526,0.0236842105263158,0.0473684210526316,0.886842105263158,0.0340425531914894,0.0425531914893617,0.0297872340425532,0.0595744680851064,0.834042553191489,0.0162932790224033,0.0122199592668024,0.0142566191446029,0.0264765784114053,0.930753564154786
NA,0.333333333333333,0.216666666666667,0.138888888888889,0.311111111111111,0,0.334975369458128,0.241379310344828,0.118226600985222,0.305418719211823,0,0.318681318681319,0.21978021978022,0.183150183150183,0.274725274725275,0.00366300366300366,0.0253807106598985,0.0304568527918782,0.0152284263959391,0.0279187817258883,0.901015228426396,0.0152284263959391,0.0304568527918782,0.0279187817258883,0.0406091370558376,0.885786802030457,0.00452488687782805,0.0135746606334842,0.0113122171945701,0.0294117647058824,0.941176470588235,0.00806451612903226,0.0295698924731183,0.0268817204301075,0.0483870967741935,0.887096774193548,0.03125,0.0267857142857143,0.0133928571428571,0.0758928571428571,0.852678571428571,0.0131291028446389,0.0153172866520788,0.0109409190371991,0.0284463894967177,0.932166301969365
NA,0.337078651685393,0.241573033707865,0.151685393258427,0.269662921348315,0,0.321608040201005,0.246231155778894,0.120603015075377,0.306532663316583,0.0050251256281407,0.298892988929889,0.280442804428044,0.151291512915129,0.265682656826568,0.003690036900369,0.0183246073298429,0.0261780104712042,0.0183246073298429,0.0340314136125654,0.903141361256545,0.041994750656168,0.031496062992126,0.015748031496063,0.0288713910761155,0.881889763779528,0.0117096018735363,0.00468384074941452,0.0234192037470726,0.0234192037470726,0.936768149882904,0.0169014084507042,0.0338028169014084,0.0225352112676056,0.047887323943662,0.87887323943662,0.0319634703196347,0.0319634703196347,0.0319634703196347,0.045662100456621,0.858447488584475,0.0116550116550117,0.00699300699300699,0.0186480186480186,0.0326340326340326,0.93006993006993
NA,0.395348837209302,0.232558139534884,0.0988372093023256,0.273255813953488,0,0.280612244897959,0.224489795918367,0.168367346938776,0.326530612244898,0,0.305970149253731,0.276119402985075,0.17910447761194,0.235074626865672,0.00373134328358209,0.0135869565217391,0.0271739130434783,0.0190217391304348,0.0326086956521739,0.907608695652174,0.024390243902439,0.021680216802168,0.035230352303523,0.043360433604336,0.875338753387534,0.00731707317073171,0.00975609756097561,0.0146341463414634,0.0292682926829268,0.939024390243902,0.0259365994236311,0.031700288184438,0.0288184438040346,0.0288184438040346,0.884726224783862,0.014218009478673,0.033175355450237,0.0521327014218009,0.0616113744075829,0.838862559241706,0.0170316301703163,0.0072992700729927,0.0170316301703163,0.0316301703163017,0.927007299270073
NA,0.366279069767442,0.244186046511628,0.156976744186047,0.232558139534884,0,0.324742268041237,0.201030927835052,0.15979381443299,0.314432989690722,0,0.290076335877863,0.297709923664122,0.206106870229008,0.206106870229008,0,0.02,0.0257142857142857,0.0257142857142857,0.0342857142857143,0.894285714285714,0.0340909090909091,0.0227272727272727,0.0198863636363636,0.0397727272727273,0.883522727272727,0.0127877237851662,0.010230179028133,0.010230179028133,0.0281329923273657,0.938618925831202,0.00892857142857143,0.0267857142857143,0.0267857142857143,0.0327380952380952,0.904761904761905,0.0242718446601942,0.0339805825242718,0.0339805825242718,0.0679611650485437,0.839805825242718,0.0155440414507772,0.0181347150259067,0.0259067357512953,0.0181347150259067,0.922279792746114
NA,0.364705882352941,0.235294117647059,0.1,0.3,0,0.343915343915344,0.206349206349206,0.158730158730159,0.291005291005291,0,0.296153846153846,0.257692307692308,0.180769230769231,0.265384615384615,0,0.0240963855421687,0.0210843373493976,0.0240963855421687,0.0391566265060241,0.891566265060241,0.0238805970149254,0.0298507462686567,0.0208955223880597,0.0328358208955224,0.892537313432836,0.0220385674931129,0.0110192837465565,0.0110192837465565,0.0165289256198347,0.939393939393939,0.0340557275541796,0.00619195046439629,0.0340557275541796,0.0402476780185759,0.885448916408669,0.0461538461538462,0.041025641025641,0.0205128205128205,0.0461538461538462,0.846153846153846,0.00817438692098093,0.0136239782016349,0.0136239782016349,0.0463215258855586,0.918256130790191
NA,0.323353293413174,0.275449101796407,0.107784431137725,0.293413173652695,0,0.380434782608696,0.190217391304348,0.119565217391304,0.298913043478261,0.0108695652173913,0.294573643410853,0.302325581395349,0.174418604651163,0.228682170542636,0,0.0124223602484472,0.0279503105590062,0.0372670807453416,0.031055900621118,0.891304347826087,0.018348623853211,0.0122324159021407,0.0305810397553517,0.0611620795107034,0.877675840978593,0.00862068965517241,0.0114942528735632,0.00862068965517241,0.0316091954022989,0.939655172413793,0.0292207792207792,0.025974025974026,0.0422077922077922,0.038961038961039,0.863636363636364,0.0315789473684211,0.0368421052631579,0.0315789473684211,0.0631578947368421,0.836842105263158,0.0294117647058824,0.0205882352941176,0.0117647058823529,0.0176470588235294,0.920588235294118
NA,0.34375,0.20625,0.0875,0.3625,0,0.331521739130435,0.255434782608696,0.141304347826087,0.271739130434783,0,0.293650793650794,0.305555555555556,0.19047619047619,0.21031746031746,0,0.00645161290322581,0.032258064516129,0.0225806451612903,0.0451612903225806,0.893548387096774,0.0192307692307692,0.0224358974358974,0.0224358974358974,0.0352564102564103,0.900641025641026,0.00611620795107034,0.0122324159021407,0.0244648318042813,0.0214067278287462,0.935779816513762,0.0266666666666667,0.0166666666666667,0.0333333333333333,0.0566666666666667,0.866666666666667,0.0333333333333333,0.0611111111111111,0.0166666666666667,0.05,0.838888888888889,0.0155763239875389,0.0124610591900312,0.0249221183800623,0.0342679127725857,0.912772585669782
NA,0.36875,0.24375,0.13125,0.25625,0,0.324175824175824,0.241758241758242,0.126373626373626,0.307692307692308,0,0.329317269076305,0.265060240963855,0.180722891566265,0.220883534136546,0.00401606425702811,0.0203389830508475,0.0101694915254237,0.0271186440677966,0.0542372881355932,0.888135593220339,0.0167224080267559,0.0301003344481605,0.020066889632107,0.040133779264214,0.892976588628763,0.00961538461538462,0.0256410256410256,0.016025641025641,0.0128205128205128,0.935897435897436,0.00699300699300699,0.048951048951049,0.0174825174825175,0.048951048951049,0.877622377622378,0.0173410404624277,0.046242774566474,0.0404624277456647,0.0520231213872832,0.84393063583815,0.025974025974026,0.0162337662337662,0.0227272727272727,0.012987012987013,0.922077922077922
NA,0.358490566037736,0.264150943396226,0.0817610062893082,0.283018867924528,0.0125786163522013,0.322222222222222,0.2,0.172222222222222,0.305555555555556,0,0.273469387755102,0.297959183673469,0.187755102040816,0.236734693877551,0.00408163265306122,0.0173611111111111,0.0208333333333333,0.0277777777777778,0.0451388888888889,0.888888888888889,0.0179856115107914,0.0287769784172662,0.0251798561151079,0.0431654676258993,0.884892086330935,0.0101351351351351,0.027027027027027,0.00675675675675676,0.027027027027027,0.929054054054054,0.0215827338129496,0.0359712230215827,0.0287769784172662,0.039568345323741,0.87410071942446,0.0416666666666667,0.0238095238095238,0.0297619047619048,0.0595238095238095,0.845238095238095,0.0102389078498294,0.0273037542662116,0.0170648464163823,0.0341296928327645,0.911262798634812
NA,0.327044025157233,0.257861635220126,0.119496855345912,0.29559748427673,0,0.372881355932203,0.175141242937853,0.141242937853107,0.310734463276836,0,0.297520661157025,0.293388429752066,0.181818181818182,0.227272727272727,0,0.0249110320284698,0.0284697508896797,0.0284697508896797,0.0249110320284698,0.893238434163701,0.0260223048327138,0.0260223048327138,0.033457249070632,0.0260223048327138,0.888475836431227,0.0108303249097473,0.0108303249097473,0.0180505415162455,0.0324909747292419,0.927797833935018,0.030188679245283,0.0264150943396226,0.0264150943396226,0.0339622641509434,0.883018867924528,0.0432098765432099,0.0493827160493827,0.0308641975308642,0.0493827160493827,0.827160493827161,0.0141342756183746,0.0176678445229682,0.0282685512367491,0.0353356890459364,0.904593639575972
NA,0.305732484076433,0.24203821656051,0.140127388535032,0.312101910828025,0,0.355932203389831,0.225988700564972,0.15819209039548,0.259887005649718,0,0.322175732217573,0.271966527196653,0.129707112970711,0.276150627615063,0,0.00743494423791822,0.0223048327137546,0.0408921933085502,0.0408921933085502,0.888475836431227,0.027027027027027,0.0386100386100386,0.027027027027027,0.0308880308880309,0.876447876447876,0.0190839694656489,0.0152671755725191,0.0114503816793893,0.0267175572519084,0.927480916030534,0.0428015564202335,0.0233463035019455,0.0233463035019455,0.0272373540856031,0.883268482490272,0.0253164556962025,0.0316455696202532,0.0379746835443038,0.0822784810126582,0.822784810126582,0.00378787878787879,0.0265151515151515,0.0303030303030303,0.0265151515151515,0.912878787878788
NA,0.303225806451613,0.27741935483871,0.167741935483871,0.245161290322581,0.00645161290322581,0.373563218390805,0.247126436781609,0.149425287356322,0.229885057471264,0,0.322033898305085,0.288135593220339,0.122881355932203,0.266949152542373,0,0.0190839694656489,0.0267175572519084,0.0190839694656489,0.0343511450381679,0.900763358778626,0.0197628458498024,0.0276679841897233,0.0276679841897233,0.0434782608695652,0.881422924901186,0.0161290322580645,0.0120967741935484,0.0161290322580645,0.0201612903225806,0.935483870967742,0.0204918032786885,0.0327868852459016,0.0245901639344262,0.0614754098360656,0.860655737704918,0.038961038961039,0.038961038961039,0.0454545454545455,0.0584415584415584,0.818181818181818,0.0119521912350598,0.0239043824701195,0.0159362549800797,0.0438247011952191,0.904382470119522
NA,0.350649350649351,0.233766233766234,0.142857142857143,0.272727272727273,0,0.329479768786127,0.265895953757225,0.15028901734104,0.254335260115607,0,0.302631578947368,0.254385964912281,0.228070175438596,0.214912280701754,0,0.0118110236220472,0.0236220472440945,0.0236220472440945,0.0511811023622047,0.889763779527559,0.0240963855421687,0.0240963855421687,0.0200803212851406,0.0441767068273092,0.887550200803213,0.0168067226890756,0.00840336134453781,0.0294117647058824,0.0294117647058824,0.915966386554622,0.0297872340425532,0.0382978723404255,0.0340425531914894,0.0425531914893617,0.85531914893617,0.0408163265306122,0.0272108843537415,0.054421768707483,0.0408163265306122,0.836734693877551,0.0209205020920502,0.0209205020920502,0.0251046025104603,0.0376569037656904,0.895397489539749
NA,0.38562091503268,0.215686274509804,0.143790849673203,0.254901960784314,0,0.331395348837209,0.261627906976744,0.0988372093023256,0.308139534883721,0,0.308370044052863,0.26431718061674,0.198237885462555,0.229074889867841,0,0.0121457489878543,0.0404858299595142,0.0283400809716599,0.0364372469635627,0.882591093117409,0.00826446280991736,0.0330578512396694,0.0371900826446281,0.0330578512396694,0.888429752066116,0.00444444444444444,0.0133333333333333,0.00888888888888889,0.0488888888888889,0.924444444444444,0.025974025974026,0.0216450216450216,0.0346320346320346,0.0562770562770563,0.861471861471861,0.00709219858156028,0.0709219858156028,0.0212765957446809,0.0780141843971631,0.822695035460993,0.0173913043478261,0.0260869565217391,0.0260869565217391,0.0217391304347826,0.908695652173913
NA,0.350993377483444,0.225165562913907,0.0993377483443709,0.324503311258278,0,0.294117647058824,0.247058823529412,0.129411764705882,0.329411764705882,0,0.340807174887892,0.233183856502242,0.219730941704036,0.201793721973094,0.00448430493273543,0.00836820083682008,0.0376569037656904,0.0209205020920502,0.0543933054393305,0.878661087866109,0.0299145299145299,0.0256410256410256,0.0256410256410256,0.047008547008547,0.871794871794872,0.0140845070422535,0.00938967136150235,0.028169014084507,0.0422535211267606,0.906103286384977,0.0358744394618834,0.031390134529148,0.031390134529148,0.0448430493273543,0.856502242152466,0.0215827338129496,0.0431654676258993,0.0575539568345324,0.0719424460431655,0.805755395683453,0.018018018018018,0.027027027027027,0.018018018018018,0.036036036036036,0.900900900900901
NA,0.398648648648649,0.216216216216216,0.148648648648649,0.236486486486486,0,0.321428571428571,0.244047619047619,0.125,0.30952380952381,0,0.31390134529148,0.273542600896861,0.201793721973094,0.210762331838565,0,0.0303030303030303,0.0303030303030303,0.00432900432900433,0.0476190476190476,0.887445887445887,0.012987012987013,0.00865800865800866,0.0346320346320346,0.0562770562770563,0.887445887445887,0.00485436893203883,0.0145631067961165,0.029126213592233,0.0339805825242718,0.91747572815534,0.0368663594470046,0.0414746543778802,0.032258064516129,0.0414746543778802,0.847926267281106,0.0218978102189781,0.0437956204379562,0.0802919708029197,0.0364963503649635,0.817518248175182,0.018957345971564,0.018957345971564,0.033175355450237,0.033175355450237,0.895734597156398
NA,0.368055555555556,0.256944444444444,0.138888888888889,0.236111111111111,0,0.278787878787879,0.236363636363636,0.139393939393939,0.339393939393939,0.00606060606060606,0.291666666666667,0.282407407407407,0.185185185185185,0.231481481481481,0.00925925925925926,0.0175438596491228,0.0350877192982456,0.0219298245614035,0.0394736842105263,0.885964912280702,0.013215859030837,0.013215859030837,0.026431718061674,0.0572687224669604,0.889867841409692,0.0102040816326531,0.0204081632653061,0.0255102040816327,0.0357142857142857,0.908163265306122,0.0373831775700935,0.0467289719626168,0.0280373831775701,0.0327102803738318,0.855140186915888,0.0148148148148148,0.0296296296296296,0.0666666666666667,0.0740740740740741,0.814814814814815,0.0147783251231527,0.0147783251231527,0.0246305418719212,0.0541871921182266,0.891625615763547
NA,0.373239436619718,0.246478873239437,0.169014084507042,0.211267605633803,0,0.286585365853659,0.25609756097561,0.195121951219512,0.26219512195122,0,0.260663507109005,0.255924170616114,0.18957345971564,0.28436018957346,0.00947867298578199,0.0221238938053097,0.0176991150442478,0.0221238938053097,0.0619469026548673,0.876106194690266,0,0.0226244343891403,0.0361990950226244,0.0497737556561086,0.891402714932127,0.0267379679144385,0.0053475935828877,0.0106951871657754,0.0481283422459893,0.909090909090909,0.0146341463414634,0.0341463414634146,0.0487804878048781,0.0536585365853659,0.848780487804878,0.0150375939849624,0.0451127819548872,0.0526315789473684,0.0977443609022556,0.789473684210526,0.00510204081632653,0.0255102040816327,0.0510204081632653,0.0204081632653061,0.897959183673469
NA,0.342857142857143,0.264285714285714,0.121428571428571,0.271428571428571,0,0.308641975308642,0.271604938271605,0.154320987654321,0.265432098765432,0,0.315533980582524,0.174757281553398,0.199029126213592,0.310679611650485,0,0.0316742081447964,0.0226244343891403,0.0316742081447964,0.0271493212669683,0.886877828054299,0.0140845070422535,0.028169014084507,0.0328638497652582,0.0469483568075117,0.877934272300469,0.0112994350282486,0.0169491525423729,0.0169491525423729,0.0451977401129944,0.909604519774011,0.0252525252525253,0.0353535353535354,0.0606060606060606,0.0252525252525253,0.853535353535353,0.0454545454545455,0.0303030303030303,0.0378787878787879,0.0606060606060606,0.825757575757576,0.0212765957446809,0.0265957446808511,0.0265957446808511,0.0319148936170213,0.893617021276596
NA,0.321428571428571,0.314285714285714,0.0857142857142857,0.278571428571429,0,0.327044025157233,0.283018867924528,0.132075471698113,0.257861635220126,0,0.311881188118812,0.207920792079208,0.222772277227723,0.252475247524752,0.00495049504950495,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0518867924528302,0.891509433962264,0.0143540669856459,0.0334928229665072,0.0382775119617225,0.0430622009569378,0.870813397129187,0.0232558139534884,0.0290697674418605,0,0.0465116279069767,0.901162790697674,0.0471204188481675,0.0157068062827225,0.0366492146596859,0.031413612565445,0.869109947643979,0.031496062992126,0.0236220472440945,0.062992125984252,0.0393700787401575,0.84251968503937,0.021978021978022,0.0164835164835165,0.0274725274725275,0.043956043956044,0.89010989010989
NA,0.294964028776978,0.244604316546763,0.115107913669065,0.345323741007194,0,0.322784810126582,0.322784810126582,0.10126582278481,0.253164556962025,0,0.314720812182741,0.284263959390863,0.228426395939086,0.16751269035533,0.0050761421319797,0.024390243902439,0.0195121951219512,0.0146341463414634,0.0634146341463415,0.878048780487805,0.0195121951219512,0.0048780487804878,0.0390243902439024,0.0390243902439024,0.897560975609756,0.0481927710843374,0.0240963855421687,0.0180722891566265,0.0120481927710843,0.897590361445783,0.0319148936170213,0.0425531914893617,0.0106382978723404,0.0531914893617021,0.861702127659574,0.0241935483870968,0.0241935483870968,0.0403225806451613,0.0806451612903226,0.830645161290323,0.0402298850574713,0.0229885057471264,0.0172413793103448,0.0459770114942529,0.873563218390805
NA,0.286764705882353,0.227941176470588,0.154411764705882,0.330882352941176,0,0.25,0.307692307692308,0.0897435897435897,0.346153846153846,0.00641025641025641,0.358974358974359,0.276923076923077,0.158974358974359,0.2,0.00512820512820513,0.025,0.025,0.02,0.05,0.88,0.0298507462686567,0.0199004975124378,0.0248756218905473,0.0497512437810945,0.875621890547264,0.03125,0.0125,0.01875,0.0375,0.9,0.0273224043715847,0.0382513661202186,0.0273224043715847,0.0382513661202186,0.868852459016393,0.0168067226890756,0.0672268907563025,0.0588235294117647,0.0504201680672269,0.80672268907563,0.0239520958083832,0.0119760479041916,0.0419161676646707,0.029940119760479,0.892215568862275
NA,0.353383458646617,0.270676691729323,0.157894736842105,0.210526315789474,0.0075187969924812,0.228758169934641,0.254901960784314,0.143790849673203,0.372549019607843,0,0.316062176165803,0.274611398963731,0.196891191709845,0.212435233160622,0,0.00510204081632653,0.0102040816326531,0.0204081632653061,0.086734693877551,0.877551020408163,0.0309278350515464,0.0103092783505155,0.0412371134020619,0.0309278350515464,0.88659793814433,0.025974025974026,0.012987012987013,0.0324675324675325,0.025974025974026,0.902597402597403,0.0222222222222222,0.0277777777777778,0.0388888888888889,0.05,0.861111111111111,0.00854700854700855,0.0598290598290598,0.0769230769230769,0.0427350427350427,0.811965811965812,0.00625,0.01875,0.0375,0.05625,0.88125
NA,0.383458646616541,0.240601503759398,0.112781954887218,0.263157894736842,0,0.271523178807947,0.231788079470199,0.178807947019868,0.317880794701987,0,0.272251308900524,0.272251308900524,0.198952879581152,0.25130890052356,0.00523560209424084,0.0310880829015544,0.0155440414507772,0.0207253886010363,0.0569948186528497,0.875647668393782,0.0158730158730159,0.0211640211640212,0.0317460317460317,0.0423280423280423,0.888888888888889,0.0133333333333333,0.0266666666666667,0.0133333333333333,0.0466666666666667,0.9,0.0171428571428571,0.0114285714285714,0.0342857142857143,0.0742857142857143,0.862857142857143,0.0175438596491228,0.087719298245614,0.0350877192982456,0.043859649122807,0.815789473684211,0.00641025641025641,0,0.0256410256410256,0.0833333333333333,0.884615384615385
NA,0.315384615384615,0.230769230769231,0.153846153846154,0.3,0,0.344370860927152,0.211920529801325,0.178807947019868,0.264900662251656,0,0.253968253968254,0.275132275132275,0.232804232804233,0.238095238095238,0,0.0160427807486631,0.0427807486631016,0.0213903743315508,0.053475935828877,0.866310160427808,0.0324324324324324,0.0324324324324324,0.027027027027027,0.0324324324324324,0.875675675675676,0.0206896551724138,0.0275862068965517,0.0206896551724138,0.0275862068965517,0.903448275862069,0.0175438596491228,0.0292397660818713,0.0292397660818713,0.0467836257309941,0.87719298245614,0.0275229357798165,0.0458715596330275,0.0642201834862385,0.0642201834862385,0.798165137614679,0.0133333333333333,0.0266666666666667,0.0333333333333333,0.0666666666666667,0.86
NA,0.302325581395349,0.24031007751938,0.170542635658915,0.286821705426357,0,0.391891891891892,0.243243243243243,0.114864864864865,0.25,0,0.292553191489362,0.271276595744681,0.212765957446809,0.223404255319149,0,0.0274725274725275,0.0384615384615385,0.021978021978022,0.032967032967033,0.879120879120879,0.0166666666666667,0.0388888888888889,0.0277777777777778,0.0333333333333333,0.883333333333333,0.027972027972028,0,0.020979020979021,0.048951048951049,0.902097902097902,0.0303030303030303,0.0181818181818182,0.0363636363636364,0.0545454545454545,0.860606060606061,0.0283018867924528,0.0188679245283019,0.0283018867924528,0.0849056603773585,0.839622641509434,0.00689655172413793,0.0344827586206897,0.00689655172413793,0.0620689655172414,0.889655172413793
NA,0.385826771653543,0.204724409448819,0.118110236220472,0.291338582677165,0,0.333333333333333,0.238095238095238,0.149659863945578,0.27891156462585,0,0.338709677419355,0.220430107526882,0.193548387096774,0.241935483870968,0.00537634408602151,0.0223463687150838,0.0279329608938547,0.0279329608938547,0.0446927374301676,0.877094972067039,0,0.0451977401129944,0.0282485875706215,0.0564971751412429,0.870056497175141,0.00735294117647059,0.0294117647058824,0.0220588235294118,0.0294117647058824,0.911764705882353,0.0123456790123457,0.0185185185185185,0.0308641975308642,0.0555555555555556,0.882716049382716,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.0882352941176471,0.794117647058823,0.0211267605633803,0.028169014084507,0.028169014084507,0.0422535211267606,0.880281690140845
NA,0.4,0.184,0.16,0.248,0.008,0.284722222222222,0.270833333333333,0.125,0.319444444444444,0,0.295081967213115,0.240437158469945,0.224043715846995,0.240437158469945,0,0.0236686390532544,0.0177514792899408,0.0236686390532544,0.0769230769230769,0.857988165680473,0.00571428571428571,0.0457142857142857,0.0114285714285714,0.0571428571428571,0.88,0.00769230769230769,0.00769230769230769,0.0461538461538462,0.0307692307692308,0.907692307692308,0.032258064516129,0.032258064516129,0.0193548387096774,0.0516129032258065,0.864516129032258,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.787878787878788,0.0072992700729927,0.0364963503649635,0.0218978102189781,0.0437956204379562,0.89051094890511
NA,0.354838709677419,0.233870967741935,0.145161290322581,0.258064516129032,0.00806451612903226,0.307692307692308,0.265734265734266,0.118881118881119,0.307692307692308,0,0.331491712707182,0.232044198895028,0.18232044198895,0.248618784530387,0.00552486187845304,0.0120481927710843,0.0240963855421687,0.0240963855421687,0.0481927710843374,0.891566265060241,0.0176470588235294,0.0411764705882353,0.0352941176470588,0.0294117647058824,0.876470588235294,0.015748031496063,0.0236220472440945,0.0393700787401575,0.0393700787401575,0.881889763779528,0.0264900662251656,0.0198675496688742,0.0397350993377483,0.0397350993377483,0.874172185430464,0,0.117021276595745,0.0531914893617021,0.0531914893617021,0.776595744680851,0.00775193798449612,0.0387596899224806,0,0.0852713178294574,0.868217054263566
NA,0.390243902439024,0.219512195121951,0.105691056910569,0.284552845528455,0,0.326241134751773,0.276595744680851,0.120567375886525,0.276595744680851,0,0.340782122905028,0.206703910614525,0.229050279329609,0.223463687150838,0,0.01875,0.04375,0.0125,0.0625,0.8625,0.0476190476190476,0.0297619047619048,0.0238095238095238,0.0357142857142857,0.863095238095238,0.00813008130081301,0.016260162601626,0.032520325203252,0.040650406504065,0.902439024390244,0.0272108843537415,0.0204081632653061,0.0340136054421769,0.0612244897959184,0.857142857142857,0.010752688172043,0.0752688172043011,0.0752688172043011,0.0645161290322581,0.774193548387097,0.0161290322580645,0.032258064516129,0.0161290322580645,0.0483870967741935,0.887096774193548
NA,0.360655737704918,0.278688524590164,0.10655737704918,0.254098360655738,0,0.289855072463768,0.289855072463768,0.173913043478261,0.246376811594203,0,0.338983050847458,0.231638418079096,0.214689265536723,0.214689265536723,0,0.0379746835443038,0.0253164556962025,0.0253164556962025,0.0569620253164557,0.854430379746835,0.0429447852760736,0.0306748466257669,0.0122699386503067,0.0429447852760736,0.871165644171779,0.0341880341880342,0.00854700854700855,0.0256410256410256,0.0341880341880342,0.897435897435897,0.0354609929078014,0.0212765957446809,0.0283687943262411,0.0567375886524823,0.858156028368794,0.010989010989011,0.0879120879120879,0.043956043956044,0.0549450549450549,0.802197802197802,0.0327868852459016,0.00819672131147541,0.00819672131147541,0.0901639344262295,0.860655737704918
NA,0.35,0.266666666666667,0.0833333333333333,0.3,0,0.357664233576642,0.226277372262774,0.131386861313869,0.284671532846715,0,0.298850574712644,0.293103448275862,0.166666666666667,0.241379310344828,0,0.0134228187919463,0.0335570469798658,0.0335570469798658,0.0536912751677852,0.865771812080537,0.0316455696202532,0.0316455696202532,0.0253164556962025,0.0316455696202532,0.879746835443038,0.00854700854700855,0.0170940170940171,0.0256410256410256,0.0512820512820513,0.897435897435897,0.00735294117647059,0.0441176470588235,0.0441176470588235,0.0514705882352941,0.852941176470588,0.0337078651685393,0.0337078651685393,0.0224719101123595,0.112359550561798,0.797752808988764,0.00826446280991736,0.0165289256198347,0.0413223140495868,0.0578512396694215,0.87603305785124
NA,0.291666666666667,0.333333333333333,0.125,0.25,0,0.335820895522388,0.26865671641791,0.156716417910448,0.238805970149254,0,0.247126436781609,0.293103448275862,0.195402298850575,0.264367816091954,0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0547945205479452,0.89041095890411,0.032051282051282,0.0512820512820513,0.0192307692307692,0.0256410256410256,0.871794871794872,0.00869565217391304,0.0521739130434783,0.0173913043478261,0.0173913043478261,0.904347826086957,0.0300751879699248,0.037593984962406,0.0225563909774436,0.0526315789473684,0.857142857142857,0.0352941176470588,0.0470588235294118,0.0705882352941176,0.0705882352941176,0.776470588235294,0.0166666666666667,0.025,0.025,0.0666666666666667,0.866666666666667
NA,0.266666666666667,0.2,0.133333333333333,0.391666666666667,0.00833333333333333,0.297709923664122,0.274809160305344,0.0916030534351145,0.33587786259542,0,0.294117647058824,0.288235294117647,0.211764705882353,0.205882352941176,0,0.0215827338129496,0.0287769784172662,0.0431654676258993,0.0503597122302158,0.856115107913669,0.0261437908496732,0.0196078431372549,0.0326797385620915,0.0457516339869281,0.875816993464052,0.0434782608695652,0.0260869565217391,0.0260869565217391,0.00869565217391304,0.895652173913044,0.037593984962406,0.037593984962406,0.037593984962406,0.037593984962406,0.849624060150376,0.0121951219512195,0.0731707317073171,0.0487804878048781,0.0853658536585366,0.780487804878049,0.0256410256410256,0.00854700854700855,0.0170940170940171,0.0683760683760684,0.88034188034188
NA,0.310924369747899,0.184873949579832,0.159663865546218,0.34453781512605,0,0.290076335877863,0.175572519083969,0.145038167938931,0.389312977099237,0,0.325443786982249,0.289940828402367,0.153846153846154,0.230769230769231,0,0.0218978102189781,0.0145985401459854,0.0218978102189781,0.0875912408759124,0.854014598540146,0.0397350993377483,0.0264900662251656,0.0264900662251656,0.033112582781457,0.874172185430464,0.0280373831775701,0.0373831775700935,0.00934579439252336,0.0280373831775701,0.897196261682243,0.0155038759689922,0.0310077519379845,0.0387596899224806,0.0542635658914729,0.86046511627907,0.075,0.025,0.0375,0.0875,0.775,0.0357142857142857,0.00892857142857143,0.0178571428571429,0.0625,0.875
NA,0.347457627118644,0.211864406779661,0.161016949152542,0.279661016949153,0,0.310077519379845,0.170542635658915,0.147286821705426,0.372093023255814,0,0.25748502994012,0.29940119760479,0.173652694610778,0.269461077844311,0,0.0152671755725191,0.0152671755725191,0.0229007633587786,0.083969465648855,0.862595419847328,0.0134228187919463,0.0201342281879195,0.0201342281879195,0.0738255033557047,0.87248322147651,0.019047619047619,0.019047619047619,0.019047619047619,0.0571428571428571,0.885714285714286,0.0241935483870968,0.032258064516129,0.032258064516129,0.0806451612903226,0.830645161290323,0.0512820512820513,0.0384615384615385,0.0769230769230769,0.0769230769230769,0.756410256410256,0.0275229357798165,0.036697247706422,0,0.0642201834862385,0.871559633027523
